None,Cp,time
  1.9893E-12, 3.67126E+09,6700
  1.9893E-12, 3.67126E+09,6710
  1.9894E-12, 3.75062E+09,6720
  1.9894E-12, 3.75062E+09,6730
  1.9897E-12, 3.54135E+09,6740
  1.9897E-12, 3.54135E+09,6750
  1.9896E-12, 3.67388E+09,6760
  1.9896E-12, 3.63690E+09,6770
  1.9896E-12, 3.63690E+09,6780
  1.9896E-12, 3.63690E+09,6790
  1.9891E-12, 3.35950E+09,6800
  1.9886E-12, 3.40532E+09,6810
  1.9886E-12, 3.40532E+09,6820
  1.9886E-12, 3.45760E+09,6830
  1.9886E-12, 3.45760E+09,6840
  1.9893E-12, 3.32597E+09,6850
  1.9894E-12, 3.02639E+09,6860
  1.9894E-12, 3.02639E+09,6870
  1.9907E-12, 3.19516E+09,6880
  1.9907E-12, 3.19516E+09,6890
  1.9914E-12, 2.88408E+09,6900
  1.9914E-12, 2.88408E+09,6910
  1.9921E-12, 2.99049E+09,6920
  1.9931E-12, 2.97035E+09,6930
  1.9931E-12, 2.97035E+09,6940
  1.9941E-12, 2.96947E+09,6950
  1.9941E-12, 2.96947E+09,6960
  1.9954E-12, 3.03998E+09,6970
  1.9954E-12, 3.03998E+09,6980
  1.9966E-12, 3.65219E+09,6990
  1.9980E-12, 4.01171E+09,7000
  1.9980E-12, 4.01171E+09,7010
  1.9995E-12, 4.34434E+09,7020
  1.9995E-12, 4.34434E+09,7030
  2.0004E-12, 4.56520E+09,7040
  2.0004E-12, 4.56520E+09,7050
  2.0012E-12, 4.20907E+09,7060
  2.0023E-12, 4.59695E+09,7070
  2.0023E-12, 4.59695E+09,7080
  2.0025E-12, 4.42375E+09,7090
  2.0030E-12, 4.48880E+09,7100
  2.0030E-12, 4.48880E+09,7110
  2.0029E-12, 4.14309E+09,7120
  2.0029E-12, 4.14309E+09,7130
  2.0029E-12, 4.31544E+09,7140
  2.0029E-12, 4.31544E+09,7150
  2.0032E-12, 3.81600E+09,7160
  2.0031E-12, 3.66120E+09,7170
  2.0031E-12, 3.66120E+09,7180
  2.0029E-12, 3.67638E+09,7190
  2.0029E-12, 3.67638E+09,7200
  2.0024E-12, 3.46836E+09,7210
  2.0017E-12, 3.65499E+09,7220
  2.0017E-12, 3.65499E+09,7230
  1.9999E-12, 3.30746E+09,7240
  1.9999E-12, 3.30746E+09,7250
  1.9980E-12, 3.13578E+09,7260
  1.9980E-12, 3.13578E+09,7270
  1.9952E-12, 3.03125E+09,7280
  1.9952E-12, 3.03125E+09,7290
  1.9916E-12, 3.13105E+09,7300
  1.9916E-12, 3.13105E+09,7310
  1.9870E-12, 3.31295E+09,7320
  1.9806E-12, 3.27393E+09,7330
  1.9806E-12, 3.27393E+09,7340
  1.9725E-12, 3.32558E+09,7350
  1.9646E-12, 3.10323E+09,7360
  1.9646E-12, 3.10323E+09,7370
  1.9593E-12, 3.16977E+09,7380
  1.9593E-12, 3.16977E+09,7390
  1.9569E-12, 3.23826E+09,7400
  1.9569E-12, 3.23826E+09,7410
  1.9571E-12, 3.40298E+09,7420
  1.9571E-12, 3.40298E+09,7430
  1.9582E-12, 3.60582E+09,7440
  1.9614E-12, 3.64421E+09,7450
  1.9614E-12, 3.64421E+09,7460
  1.9657E-12, 3.40887E+09,7470
  1.9657E-12, 3.40887E+09,7480
  1.9713E-12, 3.23866E+09,7490
  1.9784E-12, 3.29317E+09,7500
  1.9784E-12, 3.29317E+09,7510
  1.9871E-12, 3.34046E+09,7520
  1.9871E-12, 3.34046E+09,7530
  1.9958E-12, 3.34672E+09,7540
  1.9958E-12, 3.34672E+09,7550
  2.0019E-12, 3.38263E+09,7560
  2.0019E-12, 3.38263E+09,7570
  2.0058E-12, 3.34087E+09,7580
  2.0075E-12, 3.28657E+09,7590
  2.0075E-12, 3.28657E+09,7600
  2.0091E-12, 3.57293E+09,7610
  2.0093E-12, 3.61330E+09,7620
  2.0093E-12, 3.61330E+09,7630
  2.0091E-12, 3.81795E+09,7640
  2.0091E-12, 3.81795E+09,7650
  2.0088E-12, 3.78386E+09,7660
  2.0088E-12, 3.78386E+09,7670
  2.0090E-12, 3.84556E+09,7680
  2.0090E-12, 3.84556E+09,7690
  2.0092E-12, 3.56520E+09,7700
  2.0091E-12, 3.88809E+09,7710
  2.0091E-12, 3.88809E+09,7720
  2.0096E-12, 3.84210E+09,7730
  2.0096E-12, 3.84210E+09,7740
  2.0091E-12, 3.50833E+09,7750
  2.0089E-12, 3.62831E+09,7760
  2.0089E-12, 3.62831E+09,7770
  2.0081E-12, 3.30433E+09,7780
  2.0081E-12, 3.30433E+09,7790
  2.0073E-12, 3.06656E+09,7800
  2.0073E-12, 3.06656E+09,7810
  2.0062E-12, 3.04496E+09,7820
  2.0062E-12, 3.04496E+09,7830
  2.0060E-12, 3.04007E+09,7840
  2.0050E-12, 2.85561E+09,7850
  2.0050E-12, 2.85561E+09,7860
  2.0046E-12, 2.81235E+09,7870
  2.0046E-12, 2.81235E+09,7880
  2.0036E-12, 2.77907E+09,7890
  2.0036E-12, 2.77907E+09,7900
  2.0028E-12, 2.81194E+09,7910
  2.0025E-12, 2.68533E+09,7920
  2.0025E-12, 2.68533E+09,7930
  2.0020E-12, 2.76360E+09,7940
  2.0020E-12, 2.76360E+09,7950
  2.0015E-12, 2.88187E+09,7960
  2.0013E-12, 3.48686E+09,7970
  2.0013E-12, 3.48686E+09,7980
  2.0025E-12, 3.88348E+09,7990
  2.0025E-12, 3.88348E+09,8000
  2.0026E-12, 4.06068E+09,8010
  2.0028E-12, 4.22487E+09,8020
  2.0028E-12, 4.22487E+09,8030
  2.0032E-12, 3.68394E+09,8040
  2.0032E-12, 3.68394E+09,8050
  2.0038E-12, 3.41513E+09,8060
  2.0038E-12, 3.41513E+09,8070
  2.0035E-12, 3.17766E+09,8080
  2.0031E-12, 3.72807E+09,8090
  2.0031E-12, 3.72807E+09,8100
  2.0030E-12, 3.60293E+09,8110
  2.0030E-12, 3.60293E+09,8120
  2.0037E-12, 3.92951E+09,8130
  2.0037E-12, 3.92951E+09,8140
  2.0044E-12, 3.45040E+09,8150
  2.0045E-12, 3.39696E+09,8160
  2.0045E-12, 3.39696E+09,8170
  2.0047E-12, 3.42048E+09,8180
  2.0047E-12, 3.42048E+09,8190
  2.0049E-12, 3.10097E+09,8200
  2.0049E-12, 3.10097E+09,8210
  2.0043E-12, 3.37942E+09,8220
  2.0040E-12, 3.29239E+09,8230
  2.0040E-12, 3.29239E+09,8240
  2.0038E-12, 3.63216E+09,8250
  2.0038E-12, 3.63216E+09,8260
  2.0042E-12, 3.31743E+09,8270
  2.0045E-12, 3.38821E+09,8280
  2.0045E-12, 3.38821E+09,8290
  2.0046E-12, 3.22247E+09,8300
  2.0046E-12, 3.22247E+09,8310
  2.0048E-12, 3.23972E+09,8320
  2.0048E-12, 3.23972E+09,8330
  2.0049E-12, 3.09499E+09,8340
  2.0049E-12, 3.09499E+09,8350
  2.0048E-12, 2.88323E+09,8360
  2.0052E-12, 3.07300E+09,8370
  2.0052E-12, 3.07300E+09,8380
  2.0054E-12, 3.07261E+09,8390
  2.0054E-12, 3.18284E+09,8400
  2.0054E-12, 3.18284E+09,8410
  2.0059E-12, 3.06386E+09,8420
  2.0059E-12, 3.06386E+09,8430
  2.0060E-12, 2.99409E+09,8440
  2.0060E-12, 2.99409E+09,8450
  2.0061E-12, 2.87560E+09,8460
  2.0061E-12, 2.87560E+09,8470
  2.0061E-12, 2.99227E+09,8480
  2.0061E-12, 3.24310E+09,8490
  2.0061E-12, 3.24310E+09,8500
  2.0060E-12, 3.42300E+09,8510
  2.0060E-12, 3.42300E+09,8520
  2.0061E-12, 3.62659E+09,8530
  2.0064E-12, 3.44192E+09,8540
  2.0064E-12, 3.44192E+09,8550
  2.0065E-12, 3.56062E+09,8560
  2.0065E-12, 3.56062E+09,8570
  2.0064E-12, 3.31594E+09,8580
  2.0064E-12, 3.31594E+09,8590
  2.0058E-12, 3.26972E+09,8600
  2.0058E-12, 3.26972E+09,8610
  2.0053E-12, 3.31847E+09,8620
  2.0049E-12, 3.23822E+09,8630
  2.0049E-12, 3.23822E+09,8640
  2.0042E-12, 3.23536E+09,8650
  2.0042E-12, 3.23536E+09,8660
  2.0032E-12, 3.16917E+09,8670
  2.0027E-12, 3.28225E+09,8680
  2.0027E-12, 3.28225E+09,8690
  2.0027E-12, 3.16285E+09,8700
  2.0027E-12, 3.16285E+09,8710
  2.0019E-12, 3.29185E+09,8720
  2.0019E-12, 3.20551E+09,8730
  2.0019E-12, 3.20551E+09,8740
  2.0019E-12, 3.33528E+09,8750
  2.0019E-12, 3.33528E+09,8760
  2.0021E-12, 3.34104E+09,8770
  2.0021E-12, 3.34104E+09,8780
  2.0021E-12, 3.21584E+09,8790
  2.0018E-12, 3.51742E+09,8800
  2.0018E-12, 3.51742E+09,8810
  2.0017E-12, 3.07082E+09,8820
  2.0017E-12, 3.07082E+09,8830
  2.0021E-12, 2.86890E+09,8840
  2.0023E-12, 2.89545E+09,8850
  2.0023E-12, 2.89545E+09,8860
  2.0023E-12, 2.89545E+09,8870
  2.0020E-12, 3.40502E+09,8880
  2.0028E-12, 3.48226E+09,8890
  2.0028E-12, 3.48226E+09,8900
  2.0028E-12, 3.62087E+09,8910
  2.0028E-12, 3.62087E+09,8920
  2.0029E-12, 3.70036E+09,8930
  2.0033E-12, 3.47428E+09,8940
  2.0033E-12, 3.47428E+09,8950
  2.0035E-12, 3.15850E+09,8960
  2.0035E-12, 3.15850E+09,8970
  2.0043E-12, 2.87707E+09,8980
  2.0043E-12, 2.87707E+09,8990
  2.0048E-12, 3.14444E+09,9000
  2.0048E-12, 3.14444E+09,9010
  2.0050E-12, 3.50213E+09,9020
  2.0054E-12, 3.39789E+09,9030
  2.0054E-12, 3.39789E+09,9040
  2.0061E-12, 3.34552E+09,9050
  2.0061E-12, 3.34552E+09,9060
  2.0063E-12, 3.54103E+09,9070
  2.0069E-12, 3.66527E+09,9080
  2.0069E-12, 3.66527E+09,9090
  2.0075E-12, 3.50821E+09,9100
  2.0075E-12, 3.50821E+09,9110
  2.0078E-12, 3.62565E+09,9120
  2.0079E-12, 4.08667E+09,9130
  2.0079E-12, 4.08667E+09,9140
  2.0079E-12, 4.08667E+09,9150
  2.0079E-12, 5.19419E+09,9160
  2.0078E-12, 4.87220E+09,9170
  2.0078E-12, 4.87220E+09,9180
  2.0081E-12, 5.13475E+09,9190
  2.0081E-12, 5.13475E+09,9200
  2.0079E-12, 4.50879E+09,9210
  2.0079E-12, 4.50879E+09,9220
  2.0075E-12, 3.99195E+09,9230
  2.0072E-12, 3.35944E+09,9240
  2.0072E-12, 3.35944E+09,9250
  2.0064E-12, 3.23048E+09,9260
  2.0064E-12, 3.23048E+09,9270
  2.0059E-12, 3.17075E+09,9280
  2.0049E-12, 3.33614E+09,9290
  2.0049E-12, 3.33614E+09,9300
  2.0045E-12, 3.51784E+09,9310
  2.0045E-12, 3.51784E+09,9320
  2.0037E-12, 3.37218E+09,9330
  2.0038E-12, 3.63570E+09,9340
  2.0038E-12, 3.63570E+09,9350
  2.0036E-12, 3.12605E+09,9360
  2.0036E-12, 3.12605E+09,9370
  2.0035E-12, 3.16180E+09,9380
  2.0035E-12, 3.16180E+09,9390
  2.0030E-12, 2.93318E+09,9400
  2.0025E-12, 3.13443E+09,9410
  2.0025E-12, 3.13443E+09,9420
  2.0021E-12, 3.25999E+09,9430
  2.0021E-12, 3.25999E+09,9440
  2.0021E-12, 3.78903E+09,9450
  2.0027E-12, 4.24509E+09,9460
  2.0027E-12, 4.24509E+09,9470
  2.0027E-12, 4.24509E+09,9480
  2.0029E-12, 4.41131E+09,9490
  2.0038E-12, 4.02588E+09,9500
  2.0038E-12, 4.02588E+09,9510
  2.0034E-12, 3.77711E+09,9520
  2.0034E-12, 3.77711E+09,9530
  2.0032E-12, 3.57395E+09,9540
  2.0026E-12, 3.61515E+09,9550
  2.0026E-12, 3.61515E+09,9560
  2.0028E-12, 4.37306E+09,9570
  2.0027E-12, 5.10386E+09,9580
  2.0027E-12, 5.10386E+09,9590
  2.0027E-12, 5.10386E+09,9600
  2.0036E-12, 5.37796E+09,9610
  2.0036E-12, 5.02668E+09,9620
  2.0036E-12, 5.02668E+09,9630
  2.0044E-12, 3.98289E+09,9640
  2.0044E-12, 3.98289E+09,9650
  2.0047E-12, 3.77354E+09,9660
  2.0046E-12, 3.61723E+09,9670
  2.0046E-12, 3.61723E+09,9680
  2.0053E-12, 3.63606E+09,9690
  2.0058E-12, 4.36525E+09,9700
  2.0058E-12, 4.36525E+09,9710
  2.0066E-12, 5.27547E+09,9720
  2.0066E-12, 5.27547E+09,9730
  2.0067E-12, 5.38208E+09,9740
  2.0067E-12, 5.38208E+09,9750
  2.0074E-12, 4.56632E+09,9760
  2.0074E-12, 4.56632E+09,9770
  2.0072E-12, 3.65356E+09,9780
  2.0072E-12, 3.65356E+09,9790
  2.0075E-12, 3.33558E+09,9800
  2.0070E-12, 3.29105E+09,9810
  2.0070E-12, 3.29105E+09,9820
  2.0072E-12, 3.29525E+09,9830
  2.0071E-12, 3.50727E+09,9840
  2.0071E-12, 3.50727E+09,9850
  2.0070E-12, 3.54951E+09,9860
  2.0070E-12, 3.54951E+09,9870
  2.0074E-12, 3.31158E+09,9880
  2.0076E-12, 3.11900E+09,9890
  2.0076E-12, 3.11900E+09,9900
  2.0076E-12, 3.11900E+09,9910
  2.0078E-12, 2.62640E+09,9920
  2.0078E-12, 2.67257E+09,9930
  2.0078E-12, 2.67257E+09,9940
  2.0076E-12, 2.85934E+09,9950
  2.0076E-12, 2.85934E+09,9960
  2.0069E-12, 3.09508E+09,9970
  2.0069E-12, 3.09508E+09,9980
  2.0066E-12, 3.29310E+09,9990
  2.0066E-12, 3.29310E+09,10000
  2.0062E-12, 3.55324E+09,10010
  2.0066E-12, 3.65658E+09,10020
  2.0066E-12, 3.65658E+09,10030
  2.0068E-12, 3.33272E+09,10040
  2.0066E-12, 3.09177E+09,10050
  2.0066E-12, 3.09177E+09,10060
  2.0063E-12, 2.90434E+09,10070
  2.0063E-12, 2.90434E+09,10080
  2.0062E-12, 3.07251E+09,10090
  2.0062E-12, 3.07251E+09,10100
  2.0061E-12, 2.93287E+09,10110
  2.0059E-12, 3.06594E+09,10120
  2.0059E-12, 3.06594E+09,10130
  2.0059E-12, 3.18685E+09,10140
  2.0059E-12, 3.18685E+09,10150
  2.0060E-12, 3.29389E+09,10160
  2.0060E-12, 3.05057E+09,10170
  2.0060E-12, 3.05057E+09,10180
  2.0060E-12, 3.05057E+09,10190
  2.0059E-12, 2.93126E+09,10200
  2.0055E-12, 2.99303E+09,10210
  2.0055E-12, 2.99303E+09,10220
  2.0052E-12, 3.06881E+09,10230
  2.0049E-12, 2.99437E+09,10240
  2.0049E-12, 2.99437E+09,10250
  2.0047E-12, 2.95224E+09,10260
  2.0047E-12, 2.95224E+09,10270
  2.0045E-12, 3.05650E+09,10280
  2.0045E-12, 3.05650E+09,10290
  2.0044E-12, 3.04658E+09,10300
  2.0044E-12, 3.04658E+09,10310
  2.0049E-12, 2.75454E+09,10320
  2.0049E-12, 2.77019E+09,10330
  2.0049E-12, 2.77019E+09,10340
  2.0055E-12, 2.80706E+09,10350
  2.0055E-12, 2.80706E+09,10360
  2.0054E-12, 2.80740E+09,10370
  2.0050E-12, 2.66262E+09,10380
  2.0050E-12, 2.66262E+09,10390
  2.0042E-12, 2.46198E+09,10400
  2.0042E-12, 2.46198E+09,10410
  2.0034E-12, 2.51416E+09,10420
  2.0034E-12, 2.51416E+09,10430
  2.0019E-12, 2.47062E+09,10440
  2.0007E-12, 2.54871E+09,10450
  2.0007E-12, 2.54871E+09,10460
  2.0002E-12, 2.49348E+09,10470
  2.0002E-12, 2.49348E+09,10480
  1.9998E-12, 2.46557E+09,10490
  1.9998E-12, 2.46557E+09,10500
  1.9995E-12, 2.30067E+09,10510
  1.9989E-12, 2.22751E+09,10520
  1.9989E-12, 2.22751E+09,10530
  1.9986E-12, 2.16846E+09,10540
  1.9986E-12, 2.16846E+09,10550
  1.9990E-12, 2.18466E+09,10560
  1.9990E-12, 2.18466E+09,10570
  1.9996E-12, 2.44934E+09,10580
  2.0006E-12, 2.61828E+09,10590
  2.0006E-12, 2.61828E+09,10600
  2.0026E-12, 2.79470E+09,10610
  2.0026E-12, 2.79470E+09,10620
  2.0038E-12, 2.74533E+09,10630
  2.0049E-12, 2.91469E+09,10640
  2.0049E-12, 2.91469E+09,10650
  2.0052E-12, 2.85020E+09,10660
  2.0052E-12, 2.85020E+09,10670
  2.0056E-12, 2.93582E+09,10680
  2.0056E-12, 2.93582E+09,10690
  2.0062E-12, 2.91267E+09,10700
  2.0064E-12, 3.20656E+09,10710
  2.0064E-12, 3.20656E+09,10720
  2.0065E-12, 3.57798E+09,10730
  2.0065E-12, 3.57798E+09,10740
  2.0068E-12, 3.88066E+09,10750
  2.0073E-12, 3.41329E+09,10760
  2.0073E-12, 3.41329E+09,10770
  2.0073E-12, 3.41329E+09,10780
  2.0073E-12, 3.23266E+09,10790
  2.0073E-12, 3.00853E+09,10800
  2.0073E-12, 3.00853E+09,10810
  2.0069E-12, 2.95003E+09,10820
  2.0069E-12, 2.95003E+09,10830
  2.0071E-12, 3.18880E+09,10840
  2.0074E-12, 3.34964E+09,10850
  2.0074E-12, 3.34964E+09,10860
  2.0070E-12, 3.62438E+09,10870
  2.0071E-12, 3.20192E+09,10880
  2.0071E-12, 3.20192E+09,10890
  2.0076E-12, 3.02591E+09,10900
  2.0076E-12, 3.02591E+09,10910
  2.0077E-12, 2.51401E+09,10920
  2.0077E-12, 2.51401E+09,10930
  2.0069E-12, 2.59385E+09,10940
  2.0069E-12, 2.59385E+09,10950
  2.0064E-12, 2.65544E+09,10960
  2.0064E-12, 2.65544E+09,10970
  2.0068E-12, 2.95795E+09,10980
  2.0073E-12, 2.75916E+09,10990
  2.0073E-12, 2.75916E+09,11000
  2.0071E-12, 2.66652E+09,11010
  2.0070E-12, 2.50184E+09,11020
  2.0070E-12, 2.50184E+09,11030
  2.0070E-12, 2.50184E+09,11040
  2.0069E-12, 2.40955E+09,11050
  2.0064E-12, 2.39208E+09,11060
  2.0064E-12, 2.39208E+09,11070
  2.0059E-12, 2.67367E+09,11080
  2.0059E-12, 2.67367E+09,11090
  2.0058E-12, 3.07313E+09,11100
  2.0059E-12, 3.12195E+09,11110
  2.0059E-12, 3.12195E+09,11120
  2.0053E-12, 2.94294E+09,11130
  2.0053E-12, 2.94294E+09,11140
  2.0033E-12, 2.76319E+09,11150
  2.0011E-12, 2.91794E+09,11160
  2.0011E-12, 2.91794E+09,11170
  1.9985E-12, 3.36725E+09,11180
  1.9985E-12, 3.36725E+09,11190
  1.9950E-12, 3.77464E+09,11200
  1.9950E-12, 3.77464E+09,11210
  1.9914E-12, 3.65611E+09,11220
  1.9914E-12, 3.65611E+09,11230
  1.9878E-12, 3.86999E+09,11240
  1.9846E-12, 3.42123E+09,11250
  1.9846E-12, 3.42123E+09,11260
  1.9830E-12, 3.23945E+09,11270
  1.9831E-12, 3.25188E+09,11280
  1.9831E-12, 3.25188E+09,11290
  1.9842E-12, 3.60552E+09,11300
  1.9842E-12, 3.60552E+09,11310
  1.9861E-12, 3.64380E+09,11320
  1.9861E-12, 3.64380E+09,11330
  1.9883E-12, 3.79252E+09,11340
  1.9883E-12, 3.79252E+09,11350
  1.9910E-12, 3.23487E+09,11360
  1.9946E-12, 2.95121E+09,11370
  1.9946E-12, 2.95121E+09,11380
  1.9983E-12, 2.93732E+09,11390
  1.9983E-12, 2.93732E+09,11400
  2.0026E-12, 3.18611E+09,11410
  2.0026E-12, 3.18611E+09,11420
  2.0056E-12, 3.08628E+09,11430
  2.0072E-12, 3.38879E+09,11440
  2.0072E-12, 3.38879E+09,11450
  2.0076E-12, 3.30319E+09,11460
  2.0076E-12, 3.30319E+09,11470
  2.0079E-12, 3.19361E+09,11480
  2.0082E-12, 3.03507E+09,11490
  2.0082E-12, 3.03507E+09,11500
  2.0080E-12, 2.92498E+09,11510
  2.0080E-12, 2.92498E+09,11520
  2.0080E-12, 3.02981E+09,11530
  2.0080E-12, 3.02981E+09,11540
  2.0077E-12, 3.10583E+09,11550
  2.0077E-12, 3.10583E+09,11560
  2.0083E-12, 3.22821E+09,11570
  2.0083E-12, 3.17753E+09,11580
  2.0083E-12, 3.17753E+09,11590
  2.0089E-12, 3.29822E+09,11600
  2.0088E-12, 3.05137E+09,11610
  2.0088E-12, 3.05137E+09,11620
  2.0088E-12, 3.05137E+09,11630
  2.0087E-12, 3.08431E+09,11640
  2.0082E-12, 3.22241E+09,11650
  2.0082E-12, 3.22241E+09,11660
  2.0077E-12, 3.91326E+09,11670
  2.0079E-12, 4.12103E+09,11680
  2.0079E-12, 4.12103E+09,11690
  2.0087E-12, 4.08758E+09,11700
  2.0087E-12, 4.08758E+09,11710
  2.0089E-12, 3.92792E+09,11720
  2.0089E-12, 3.92792E+09,11730
  2.0088E-12, 3.89662E+09,11740
  2.0088E-12, 3.89662E+09,11750
  2.0082E-12, 3.44933E+09,11760
  2.0078E-12, 3.67762E+09,11770
  2.0078E-12, 3.67762E+09,11780
  2.0076E-12, 3.90110E+09,11790
  2.0076E-12, 3.90110E+09,11800
  2.0076E-12, 4.02479E+09,11810
  2.0076E-12, 4.02479E+09,11820
  2.0076E-12, 4.17232E+09,11830
  2.0079E-12, 3.84263E+09,11840
  2.0079E-12, 3.84263E+09,11850
  2.0076E-12, 3.57040E+09,11860
  2.0076E-12, 3.57040E+09,11870
  2.0066E-12, 3.37154E+09,11880
  2.0064E-12, 3.43459E+09,11890
  2.0064E-12, 3.43459E+09,11900
  2.0060E-12, 3.50918E+09,11910
  2.0060E-12, 3.50918E+09,11920
  2.0062E-12, 3.93171E+09,11930
  2.0062E-12, 3.93171E+09,11940
  2.0060E-12, 4.10295E+09,11950
  2.0064E-12, 3.90929E+09,11960
  2.0064E-12, 3.90929E+09,11970
  2.0067E-12, 3.45672E+09,11980
  2.0067E-12, 3.45672E+09,11990
  2.0064E-12, 3.08323E+09,12000
  2.0064E-12, 3.08323E+09,12010
  2.0062E-12, 2.87597E+09,12020
  2.0061E-12, 3.02979E+09,12030
  2.0061E-12, 3.02979E+09,12040
  2.0066E-12, 3.02352E+09,12050
  2.0067E-12, 3.31736E+09,12060
  2.0067E-12, 3.31736E+09,12070
  2.0069E-12, 3.30113E+09,12080
  2.0069E-12, 3.30113E+09,12090
  2.0073E-12, 3.35446E+09,12100
  2.0073E-12, 3.35446E+09,12110
  2.0076E-12, 2.99628E+09,12120
  2.0070E-12, 2.89923E+09,12130
  2.0070E-12, 2.89923E+09,12140
  2.0070E-12, 2.89923E+09,12150
  2.0066E-12, 3.07674E+09,12160
  2.0063E-12, 3.31566E+09,12170
  2.0063E-12, 3.31566E+09,12180
  2.0059E-12, 3.56168E+09,12190
  2.0059E-12, 3.56168E+09,12200
  2.0057E-12, 3.60926E+09,12210
  2.0057E-12, 3.60926E+09,12220
  2.0057E-12, 3.98405E+09,12230
  2.0058E-12, 3.76219E+09,12240
  2.0058E-12, 3.76219E+09,12250
  2.0059E-12, 3.68067E+09,12260
  2.0059E-12, 3.68067E+09,12270
  2.0055E-12, 3.23543E+09,12280
  2.0048E-12, 2.96755E+09,12290
  2.0048E-12, 2.96755E+09,12300
  2.0048E-12, 3.06597E+09,12310
  2.0048E-12, 3.06597E+09,12320
  2.0049E-12, 3.13006E+09,12330
  2.0049E-12, 3.13006E+09,12340
  2.0049E-12, 3.11805E+09,12350
  2.0049E-12, 3.14408E+09,12360
  2.0049E-12, 3.14408E+09,12370
  2.0049E-12, 2.93214E+09,12380
  2.0049E-12, 2.93214E+09,12390
  2.0045E-12, 2.91415E+09,12400
  2.0041E-12, 2.94726E+09,12410
  2.0041E-12, 2.94726E+09,12420
  2.0038E-12, 2.92395E+09,12430
  2.0038E-12, 2.92395E+09,12440
  2.0036E-12, 3.26777E+09,12450
  2.0036E-12, 3.26777E+09,12460
  2.0038E-12, 3.57359E+09,12470
  2.0038E-12, 3.57359E+09,12480
  2.0043E-12, 3.69050E+09,12490
  2.0042E-12, 3.63606E+09,12500
  2.0042E-12, 3.63606E+09,12510
  2.0045E-12, 3.91117E+09,12520
  2.0046E-12, 3.70227E+09,12530
  2.0046E-12, 3.70227E+09,12540
  2.0045E-12, 3.80216E+09,12550
  2.0045E-12, 3.80216E+09,12560
  2.0044E-12, 3.60171E+09,12570
  2.0044E-12, 3.60171E+09,12580
  2.0043E-12, 3.76249E+09,12590
  2.0043E-12, 3.76249E+09,12600
  2.0044E-12, 4.03539E+09,12610
  2.0041E-12, 3.80793E+09,12620
  2.0041E-12, 3.80793E+09,12630
  2.0046E-12, 3.94451E+09,12640
  2.0046E-12, 4.12158E+09,12650
  2.0046E-12, 4.12158E+09,12660
  2.0046E-12, 4.12158E+09,12670
  2.0048E-12, 4.13711E+09,12680
  2.0046E-12, 3.53099E+09,12690
  2.0046E-12, 3.53099E+09,12700
  2.0045E-12, 3.59222E+09,12710
  2.0040E-12, 3.95874E+09,12720
  2.0040E-12, 3.95874E+09,12730
  2.0039E-12, 4.26385E+09,12740
  2.0039E-12, 4.26385E+09,12750
  2.0040E-12, 4.16151E+09,12760
  2.0040E-12, 4.16151E+09,12770
  2.0042E-12, 3.90358E+09,12780
  2.0042E-12, 3.90358E+09,12790
  2.0047E-12, 3.49293E+09,12800
  2.0042E-12, 3.92760E+09,12810
  2.0042E-12, 3.92760E+09,12820
  2.0039E-12, 3.54996E+09,12830
  2.0039E-12, 3.54996E+09,12840
  2.0032E-12, 3.54238E+09,12850
  2.0032E-12, 3.54238E+09,12860
  2.0030E-12, 4.13221E+09,12870
  2.0030E-12, 4.18410E+09,12880
  2.0030E-12, 4.18410E+09,12890
  2.0038E-12, 4.07716E+09,12900
  2.0038E-12, 4.07716E+09,12910
  2.0042E-12, 3.73878E+09,12920
  2.0041E-12, 3.53016E+09,12930
  2.0041E-12, 3.53016E+09,12940
  2.0039E-12, 3.42474E+09,12950
  2.0039E-12, 3.42474E+09,12960
  2.0032E-12, 3.85388E+09,12970
  2.0032E-12, 3.85388E+09,12980
  2.0033E-12, 3.64862E+09,12990
  2.0033E-12, 4.08987E+09,13000
  2.0033E-12, 4.08987E+09,13010
  2.0039E-12, 4.17785E+09,13020
  2.0039E-12, 4.17785E+09,13030
  2.0040E-12, 3.43841E+09,13040
  2.0040E-12, 3.43841E+09,13050
  2.0041E-12, 3.18452E+09,13060
  2.0036E-12, 3.06070E+09,13070
  2.0036E-12, 3.06070E+09,13080
  2.0030E-12, 3.09177E+09,13090
  2.0030E-12, 3.09177E+09,13100
  2.0028E-12, 3.06373E+09,13110
  2.0028E-12, 3.06373E+09,13120
  2.0024E-12, 3.49464E+09,13130
  2.0029E-12, 3.52443E+09,13140
  2.0029E-12, 3.52443E+09,13150
  2.0030E-12, 3.63339E+09,13160
  2.0034E-12, 3.08838E+09,13170
  2.0034E-12, 3.08838E+09,13180
  2.0034E-12, 3.08838E+09,13190
  2.0034E-12, 2.85077E+09,13200
  2.0040E-12, 2.85556E+09,13210
  2.0040E-12, 2.85556E+09,13220
  2.0044E-12, 2.78166E+09,13230
  2.0044E-12, 2.78166E+09,13240
  2.0045E-12, 2.69986E+09,13250
  2.0047E-12, 2.71870E+09,13260
  2.0047E-12, 2.71870E+09,13270
  2.0050E-12, 2.96114E+09,13280
  2.0050E-12, 2.96114E+09,13290
  2.0054E-12, 2.70933E+09,13300
  2.0054E-12, 2.70933E+09,13310
  2.0050E-12, 2.80187E+09,13320
  2.0053E-12, 2.67611E+09,13330
  2.0053E-12, 2.67611E+09,13340
  2.0051E-12, 3.02599E+09,13350
