None,Cp,time
 27.9617E+06,0
 27.9585E+06,10
 27.9585E+06,20
 27.9632E+06,30
 27.9632E+06,40
 27.9586E+06,50
 27.9583E+06,60
 27.9583E+06,70
 27.9723E+06,80
 27.9723E+06,90
 27.9700E+06,100
 27.9700E+06,110
 27.9728E+06,120
 27.9728E+06,130
 27.9682E+06,140
 27.9682E+06,150
 27.9734E+06,160
 27.9714E+06,170
 27.9714E+06,180
 27.9734E+06,190
 27.9727E+06,200
 27.9727E+06,210
 27.9775E+06,220
 27.9775E+06,230
 27.9762E+06,240
 27.9762E+06,250
 27.9703E+06,260
 27.9703E+06,270
 27.9701E+06,280
 27.9646E+06,290
 27.9646E+06,300
 27.9701E+06,310
 27.9701E+06,320
 27.9675E+06,330
 27.9675E+06,340
 27.9733E+06,350
 27.9739E+06,360
 27.9739E+06,370
 27.9823E+06,380
 27.9823E+06,390
 27.9693E+06,400
 27.9744E+06,410
 27.9744E+06,420
 27.9657E+06,430
 27.9657E+06,440
 27.9696E+06,450
 27.9611E+06,460
 27.9611E+06,470
 27.9664E+06,480
 27.9664E+06,490
 27.9600E+06,500
 27.9600E+06,510
 27.9702E+06,520
 27.9702E+06,530
 27.9645E+06,540
 27.9603E+06,550
 27.9603E+06,560
 27.9673E+06,570
 27.9673E+06,580
 27.9787E+06,590
 27.9720E+06,600
 27.9720E+06,610
 27.9790E+06,620
 27.9790E+06,630
 27.9796E+06,640
 27.9796E+06,650
 27.9814E+06,660
 27.9793E+06,670
 27.9793E+06,680
 27.9737E+06,690
 27.9737E+06,700
 27.9798E+06,710
 27.9708E+06,720
 27.9708E+06,730
 27.9746E+06,740
 27.9746E+06,750
 27.9604E+06,760
 27.9604E+06,770
 27.9721E+06,780
 27.9631E+06,790
 27.9631E+06,800
 27.9672E+06,810
 27.9672E+06,820
 27.9572E+06,830
 27.9658E+06,840
 27.9658E+06,850
 27.9600E+06,860
 27.9600E+06,870
 27.9619E+06,880
 27.9619E+06,890
 27.9655E+06,900
 27.9615E+06,910
 27.9615E+06,920
 27.9514E+06,930
 27.9535E+06,940
 27.9535E+06,950
 27.9465E+06,960
 27.9465E+06,970
 27.9521E+06,980
 27.9521E+06,990
 27.9548E+06,1000
 27.9583E+06,1010
 27.9583E+06,1020
 27.9583E+06,1030
 27.9601E+06,1040
 27.9532E+06,1050
 27.9532E+06,1060
 27.9542E+06,1070
 27.9578E+06,1080
 27.9578E+06,1090
 27.9629E+06,1100
 27.9629E+06,1110
 27.9671E+06,1120
 27.9671E+06,1130
 27.9677E+06,1140
 27.9677E+06,1150
 27.9725E+06,1160
 27.9636E+06,1170
 27.9636E+06,1180
 27.9557E+06,1190
 27.9557E+06,1200
 27.9533E+06,1210
 27.9533E+06,1220
 27.9663E+06,1230
 27.9649E+06,1240
 27.9649E+06,1250
 27.9628E+06,1260
 27.9628E+06,1270
 27.9608E+06,1280
 27.9609E+06,1290
 27.9609E+06,1300
 27.9623E+06,1310
 27.9623E+06,1320
 27.9589E+06,1330
 27.9589E+06,1340
 27.9610E+06,1350
 27.9607E+06,1360
 27.9607E+06,1370
 27.9659E+06,1380
 27.9659E+06,1390
 27.9605E+06,1400
 27.9615E+06,1410
 27.9615E+06,1420
 27.9558E+06,1430
 27.9558E+06,1440
 27.9667E+06,1450
 27.9667E+06,1460
 27.9593E+06,1470
 27.9682E+06,1480
 27.9682E+06,1490
 27.9523E+06,1500
 27.9523E+06,1510
 27.9760E+06,1520
 27.9760E+06,1530
 27.9586E+06,1540
 27.9719E+06,1550
 27.9719E+06,1560
 27.9583E+06,1570
 27.9583E+06,1580
 27.9726E+06,1590
 27.9673E+06,1600
 27.9673E+06,1610
 27.9748E+06,1620
